id,count
0,85.79938107106473
1,243.27272957905134
2,84.47538750883261
4,23.081422271765515
5,58.18767184223128
10,111.80125407226713
11,151.38492908210952
12,293.52941630144056
15,23.081422271765515
17,123.35640034602007
18,289.7232558269216
23,237.95973434672436
25,112.09633464982691
26,36.025256200873145
31,266.24244711312116
39,140.3249177044705
40,20.27151264788329
41,237.35632063632403
42,299.71009704472016
43,162.05038579026643
51,208.61149573508987
52,66.93014617934752
54,19.998841689924348
60,126.01095443036775
61,146.69663557363748
62,106.47379686618301
63,19.551286294503537
65,106.9597601492382
66,110.14997180529843
68,135.65259284336526
71,86.4616373066308
80,20.48492173879238
82,54.530988178675095
94,134.00338042487658
98,264.77108455379346
101,23.081422271765515
102,139.32332385646154
107,94.80999094847908
112,209.27335221657137
113,70.3820836138389
115,52.631013641787504
116,109.41906698834894
120,145.19389350255068
121,84.87606738558878
122,292.99054550946124
132,199.62435411497802
143,72.47023995510386
147,54.209782821532244
150,19.78543259901526
151,91.31536901286049
152,238.9132785613908
153,92.3187559036574
155,180.81205789331102
156,56.29571776460719
159,159.33300642003746
161,133.43725700529194
163,36.025256200873145
177,161.12332731748154
186,19.998841689924348
188,19.179179661925094
190,85.0016571784863
191,86.2519141795649
192,270.6169033682547
195,292.4265455094612
200,185.9738249775472
209,292.4265455094612
210,19.884868273634755
211,209.84297721657134
214,194.4909492423227
215,20.48492173879238
218,106.82474752817161
219,35.81184710996405
222,152.75741819739508
225,19.78543259901526
228,292.9435484952944
236,183.72619629123471
241,22.479966423256833
242,182.57794451424098
243,208.36214168383364
245,19.998841689924348
247,286.09665176566523
251,136.24627932985175
252,79.8820840258632
253,89.37444235985664
254,90.01031068049319
258,277.60267045228915
260,53.03156249415558
261,146.69663557363748
265,91.08954742830922
266,283.2121679062783
267,288.2341025313928
269,176.72567032663727
270,54.60194399369341
275,106.57146115189727
278,36.025256200873145
279,90.83166365571763
286,84.77285776812653
287,19.883465890283702
288,213.58687959630979
289,186.57884196909478
293,19.78543259901526
294,170.2396899166796
297,40.56882014787451
302,111.5720460938476
303,72.56171889992757
304,54.489987789975366
307,105.83146494132819
309,19.998841689924348
311,162.12435324988246
312,156.49795646093094
314,208.04187073508987
315,207.62760339554538
319,193.76740467402794
322,108.33988072986294
323,54.60194399369341
325,123.31014498850878
327,280.97720059995277
330,36.025256200873145
332,176.82016327223425
333,19.78543259901526
338,106.91879815245362
341,105.45799055605318
345,246.05823516586526
348,135.67486556687052
349,35.93358953420647
350,110.54868492721522
352,52.76322916082225
355,17.821007658579656
356,182.3395509076103
358,52.92004075502515
363,122.49176360561005
369,165.18719141965892
371,19.78543259901526
372,142.31682114451476
375,290.86011716720583
380,122.7461090911961
388,35.72018044329738
391,137.09989219239904
392,283.96486353111436
393,294.7369317413453
394,196.93316814193133
396,20.48492173879238
401,22.754039764566834
407,82.80977195736276
409,94.44241617459174
410,110.58554872837534
416,128.44596428056454
418,109.51348851117486
420,149.3452756435652
421,177.65459997759635
422,123.68581806543187
424,290.2632958497918
428,289.91311269490075
429,239.11991865646243
431,196.6385334061025
435,19.065206245635505
439,107.83182860872468
441,19.884868273634755
447,89.01385551775137
449,141.2630132046067
451,139.2306294843886
452,19.998841689924348
454,202.32610478833024
458,242.12169254201433
463,145.19272774535466
467,19.998841689924348
470,253.75784738282272
471,159.06209967236677
474,289.28021878988454
478,19.998841689924348
483,110.92173422797293
484,122.61042674841556
485,92.3187559036574
486,134.56375477588298
491,105.83124182720827
494,105.47558839106074
495,279.32118380181424
497,231.46674049390236
499,184.96316425616922
515,112.42948239926852
518,205.38539729844652
521,180.83840163861177
525,145.4278778658607
529,237.6094229447852
532,132.2230451786974
534,88.89094169420801
540,91.53695344785298
544,288.33379712859636
547,178.5470825129035
549,35.72018044329738
563,36.025256200873145
564,161.8499127824684
567,110.421428809897
572,113.53349621369034
577,123.68581806543187
578,240.017318584261
585,294.7369317413453
588,140.70433152576942
589,122.07241523329667
590,106.12810505988885
592,19.998841689924348
594,250.97465241495618
596,19.998841689924348
598,298.3284214594359
599,134.79890489638902
605,23.081422271765515
606,121.50807419409864
607,284.4601609627275
608,210.8796001915721
609,54.923149350836276
610,289.1592558269216
611,192.44114196022798
614,136.0245008753827
615,204.73762410257024
616,283.23896094353864
617,122.61631072289774
618,258.2133966958839
624,108.80420151061851
629,145.51469339333767
631,91.26299850133748
633,80.72013536441388
637,20.48492173879238
638,106.20951115189727
643,55.2613070351538
644,187.22969431094396
645,36.025256200873145
646,201.64578431252102
648,202.36432835675598
650,22.868013180856423
651,195.40848459928336
652,289.1592558269216
656,163.36868125758406
657,19.998841689924348
659,88.58587175085532
660,217.88836062817037
662,107.61137552087493
665,294.7369317413453
675,292.4265455094612
681,168.8683084422211
682,229.79205062042652
685,18.773626825335285
686,169.48497000829056
689,20.48492173879238
696,148.37553105991262
703,188.78940562035652
704,105.3428281682143
705,180.09482801535668
714,211.64516105571835
717,88.2532281004721
718,19.998841689924348
720,73.83731963736355
721,243.81276960192153
723,210.8796001915721
726,192.2498818715478
728,128.74857954147998
730,201.4609803216462
731,20.48492173879238
734,296.70297176421553
737,78.89427728778112
738,19.78543259901526
745,183.36579521630946
746,20.48492173879238
749,212.83658007940153
752,20.48492173879238
753,169.42356093781055
758,213.58687959630979
765,19.998841689924348
766,240.10723728233435
768,91.15286901286048
769,201.5838107280935
774,124.62167995354375
775,102.96845543767834
781,53.0844345179651
784,292.4265455094612
794,19.998841689924348
795,290.2632958497918
796,89.17635551775136
802,198.26930198373665
803,203.42254612251202
805,35.74738751400445
806,289.84421878988456
807,105.3428281682143
809,19.671459182725666
810,181.20337040796375
812,193.9478960855946
814,108.80420151061851
818,270.14225625249526
819,163.91843371188213
825,53.37488898050922
836,113.26731327113
839,122.67174370658071
847,286.09665176566523
848,176.74946764824983
851,123.68581806543187
852,134.00338042487658
853,22.967448855475922
857,163.90978873186214
858,35.93358953420647
859,267.3032953612934
861,31.128184875705404
867,105.95806454448862
870,268.6829919920722
871,263.7748981002882
872,178.05164475371575
874,294.63345632431077
881,183.72619629123471
886,135.96931098156588
890,52.92004075502515
895,136.5079495046124
899,90.8615346077964
900,286.54882233702114
901,271.2462962753655
902,200.84927243980525
903,23.081422271765515
913,271.2462962753655
918,205.00499243463605
923,187.07098830810446
924,36.025256200873145
926,20.27151264788329
927,19.397385841415666
930,271.17062767702924
934,35.335245089762026
937,177.32597406120985
939,149.20461067808642
941,82.8142382820495
942,300.81413706759037
946,286.9052800103466
950,105.3428281682143
953,89.35971846168755
959,79.69498677858581
961,20.157539231593702
962,79.7492077850488
964,65.69882990655032
969,197.89675056278173
971,135.86430544760407
976,22.868013180856423
978,220.01862808881756
980,282.30217809309795
981,128.10113688910434
990,295.3009317413453
993,19.78543259901526
996,19.998841689924348
998,297.3997108128361
999,181.71410722016816
1006,108.33778905208821
1008,19.998841689924348
1013,22.36933316043293
1015,105.60711388250002
1016,120.53529748170429
1022,292.4265455094612
1026,270.730879557447
1028,239.70695569349945
1031,71.0731711472777
1034,52.76322916082225
1037,180.76760380339311
1040,54.209782821532244
1042,19.78543259901526
1046,19.998841689924348
1048,104.6232935878201
1049,106.91879815245362
1050,54.923149350836276
1051,181.60223227444607
1052,280.9229003989672
1055,199.8168136549795
1060,148.51712480683972
1064,20.48492173879238
1066,68.76964383169516
1071,106.82474752817161
1073,19.998841689924348
1089,162.71922206877036
1091,112.42948239926852
1092,63.86683988751407
1093,220.5251224590833
1096,291.67624599255305
1097,210.91472153915475
1098,19.286752578591763
1099,35.93358953420647
1102,182.83371375592753
1107,87.45253494740442
1109,23.081422271765515
1111,147.31003897856164
1112,106.96764952643926
1114,293.65154849529443
1116,289.1592558269216
1117,122.49282271492177
1118,86.95330438817565
1122,124.18423720665686
1124,159.33300642003746
1127,110.54346490328393
1133,237.9436772224866
1134,36.025256200873145
1135,196.6385334061025
1139,290.17256969288627
1143,53.0844345179651
1150,109.06848722490422
1151,107.18267754861711
1153,288.40895631001337
1155,20.48492173879238
1162,20.27151264788329
1163,203.13880015866008
1166,18.307087707447696
1171,89.9260558353992
1172,19.998841689924348
1173,270.7062562524953
1174,85.95870131475782
1177,105.00161031019084
1178,196.3308348222432
1184,192.38855138773926
1185,106.44611609695222
1186,109.0735282614157
1187,182.07579109797544
1188,285.06650744605673
1191,146.22340233737313
1207,124.68201956331436
1213,35.93358953420647
1215,135.27213813265337
1223,184.96316425616922
1227,108.69953240795476
1236,53.0844345179651
1237,52.92004075502515
1238,19.998841689924348
1241,20.37094832250279
1248,19.78543259901526
1250,22.868013180856423
1251,148.63656669952977
1253,108.80420151061851
1255,105.7047781682143
1257,184.96316425616922
1261,108.80420151061851
1262,294.7369317413453
1265,122.61042674841556
1273,199.59980089916792
1277,287.02624297330954
1278,114.11873820626566
1280,109.02312879609899
1284,275.50623283470577
1285,294.58815213472
1288,23.081422271765515
1295,106.10349129013107
1297,299.71009704472016
1299,276.19687402720683
1304,183.56230566330723
1308,36.025256200873145
